,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
986,"JAMEGA - 1,5m Aux Verlängerung 4 Polig TRRS 3.5mm Klinke Mikrofon Kopfhörer Verlängerung Kabel Headset Verlängerungskabel Stereo Audio Klinkenkabel mit 24K Vergoldete Kontakte#",,,,,,,,
987,,,,,,,,,
988,,,,,,,,,
989,Sony Earphones - Blue,,,,"Bat Country Books, LLC",https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A37ANNX3MN1KJU&isAmazonFulfilled=1,,,/Sony-MDREX15LPLI-AE-Earphones-Blue/product-reviews/B00I3LUS1O?reviewerType=all_reviews
990,,,,,,,,,
991,,,,,,,,,
992,,,,,,,,,
993,,,,,,,,,
994,,,,,,,,,
995,,,,,,,,,
996,,,,,,,,,
997,,,,,,,,,
998,"Sony WH-XB700B Wireless Headphones, 30 Hours Battery Life, on-Ear Style, optimised for Voice Assistant - Black-International Version",,,"[{'info': 'Product Dimensions', 'value': '2.36 x 7.09 x 8.27 inches'}, {'info': 'Item Weight', 'value': '6.9 ounces'}, {'info': 'Manufacturer', 'value': 'Sony'}, {'info': 'ASIN', 'value': 'B07PBCB4J5'}, {'info': 'Item model number', 'value': 'WHXB700B.CE7'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 680 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,170 in On-Ear Headphones #2,042 in Over-Ear Headphones'}, {'info': 'Date First Available', 'value': 'August 14, 2019'}]",,,,,/Sony-WH-XB700B-Headphones-optimised-Assistant/product-reviews/B07PBCB4J5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
999,,,,,,,,,
1000,,,,,,,,,
1001,Wynian Case for JBL T450BT / T500BT / T460BT Over The Ear Wireless Bluetooth Headphones Protective Carrying Case Black,,,"[{'info': 'Package Dimensions', 'value': '8.19 x 7.01 x 4.88 inches'}, {'info': 'Item Weight', 'value': '7 ounces'}, {'info': 'ASIN', 'value': 'B08GJGCFD9'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Manufacturer', 'value': 'Onpro'}, {'info': 'Date First Available', 'value': 'January 11, 2021'}]",,,,,
1002,,,,,,,,,
1003,,,,,,,,,
1004,,,,,,,,,
1005,"MFi Certified Earbuds Lightning Connector in Ear with Microphone Volume Control Wired Headphone Noise isolating Ear Buds with Mic Compatible for iPhone Xs Max, Xr, X, 8 Plus, 7 Plus, iPad",,,"[{'info': 'Item Weight', 'value': '0.423 ounces'}, {'info': 'ASIN', 'value': 'B07PM6GBZK'}, {'info': 'Item model number', 'value': 'YOON-iPHONE-INEAR-EARPHONE'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 1,195 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#2,905 in Earbud & In-Ear Headphones'}, {'info': 'Date First Available', 'value': 'March 12, 2019'}, {'info': 'Manufacturer', 'value': 'DAIRLE'}]",SOMNOW STORE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1MWUQFOGVW3MJ&isAmazonFulfilled=1,,,/Certified-Earbuds-Lightning-Connector-Microphone-Headphone-Compatible/product-reviews/B07PM6GBZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1006,,,,,,,,,
1007,,,,,,,,,
1008,Andoer Single Side Headset Headphone Earphone 3.5mm Plug for Laptop PC Skype VoIP ICQ,,,"[{'info': 'Product Dimensions', 'value': '3.15 x 1.18 x 0.39 inches'}, {'info': 'Item Weight', 'value': '0.705 ounces'}, {'info': 'ASIN', 'value': 'B00UAIS1GC'}, {'info': 'Item model number', 'value': '3MQ1425549308697D2'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.9 out of 5 stars 370 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.9 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#329 in Computer Headsets'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'April 17, 2015'}, {'info': 'Manufacturer', 'value': 'Andoer'}]",livingstorm,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1XDK8DW6VRXS5&isAmazonFulfilled=1,,,/Andoer-Headset-Headphone-Channel-Earphone/product-reviews/B00UAIS1GC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1009,,,,,,,,,
1010,,,,,,,,,
1011,,,,,,,,,
1012,"Yamaha HPH-50WH Compact Closed-Back Headphones, White",,,"[{'info': 'Item Weight', 'value': '4.7 ounces'}, {'info': 'Product Dimensions', 'value': '9.5 x 7.5 x 2 inches'}, {'info': 'ASIN', 'value': 'B013WW90EO'}, {'info': 'Item model number', 'value': 'HPH-50WH'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 291 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#15,271 in Musical Instruments ( See Top 100 in Musical Instruments ) #36 in Recording Headphone Audio Monitors'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'June 16, 2015'}, {'info': 'Color Name', 'value': 'White'}, {'info': 'Size', 'value': '50'}]",,,,,/Yamaha-HPH-50WH-Compact-Closed-Back-Headphones/product-reviews/B013WW90EO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1013,"PowerLocus Bluetooth Over-Ear Headphones, Wireless Stereo Foldable Headphones Wireless and Wired Headsets with Built-in Mic, Micro SD/TF, FM for iPhone/Samsung/iPad/PC (Blue/White)",,,"[{'info': 'Product Dimensions', 'value': '4.4 x 6.1 x 8.1 inches'}, {'info': 'Item Weight', 'value': '5.8 ounces'}, {'info': 'ASIN', 'value': 'B07D3P8SGX'}, {'info': 'Item model number', 'value': '14340017'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 31,754 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#327 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Wireless communication technologies', 'value': 'Bluetooth'}, {'info': 'Connectivity technologies', 'value': 'Bluetooth, RF, Wired'}, {'info': 'Special Features', 'value': 'Bluetooth, HD Stereo'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Audio Jack', 'value': 'USB'}, {'info': 'Colour', 'value': 'Blue/White'}, {'info': 'Manufacturer', 'value': 'PowerLocus'}, {'info': 'Date First Available', 'value': 'May 13, 2018'}]",Sampell,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1KAVEJXZVMCD&isAmazonFulfilled=1,,,/PowerLocus-Bluetooth-Over-Ear-Headphones-Wireless/product-reviews/B07D3P8SGX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1014,,,,,,,,,
1015,,,,,,,,,
1016,,,,,,,,,
1017,,,,,,,,,
1018,"KZ ZSN PRO X Dual Driver Earbuds Headphone, HiFi Stereo Sound Earphone with Balanced Armature and Dynamic Driver Ergonomic Comfortable Headset (Golden with Microphone)",,,"[{'info': 'Product Dimensions', 'value': '3.15 x 1.18 x 3.94 inches'}, {'info': 'Item Weight', 'value': '0.704 ounces'}, {'info': 'Manufacturer', 'value': 'KINBOOFI'}, {'info': 'ASIN', 'value': 'B08F1YY2C8'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 927 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#4,711 in Earbud & In-Ear Headphones'}, {'info': 'Date First Available', 'value': 'August 5, 2020'}]",,,,,/Headphone-Earphone-Ergonomic-Comfortable-Microphone/product-reviews/B08F1YY2C8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1019,Philips Coolplay Kids On-Ear Headphones - 85dB Volume Limiter - Safer Hearing (SHK2000BL),,,"[{'info': 'Product Dimensions', 'value': '6.1 x 5.12 x 2.76 inches'}, {'info': 'Item Weight', 'value': '3.53 ounces'}, {'info': 'ASIN', 'value': 'B00K78Z6M2'}, {'info': 'Item model number', 'value': 'SHK2000BL'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 1,557 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#3,899 in On-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 9, 2014'}, {'info': 'Manufacturer', 'value': 'Philips'}]",,,,,/SHK2000BL-00-Childrens-Lightweight-Headphones/product-reviews/B00K78Z6M2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1020,,,,,,,,,
1021,,,,,,,,,
1022,,,,,,,,,
1023,,,,,,,,,
1024,,,,,,,,,
1025,,,,,,,,,
1026,,,,,,,,,
1027,,,,,,,,,
1028,,,,,,,,,
1029,,,,,,,,,
1030,,,,,,,,,
1031,,,,,,,,,
1032,JBL Reflect Contour 2.0 - In-Ear Wireless Sport Headphone with 3-Button Mic/Remote - Black,,,"[{'info': 'Product Dimensions', 'value': '1.69 x 3.74 x 6.3 inches'}, {'info': 'Item Weight', 'value': '0.6 ounces'}, {'info': 'ASIN', 'value': 'B07QYQTQD3'}, {'info': 'Item model number', 'value': 'JBLREFCONTOUR2BAM'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 534 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,461 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'April 22, 2019'}, {'info': 'Manufacturer', 'value': 'JBL'}]",,,,,/JBL-Reflect-Wireless-Headphone-3-Button/product-reviews/B07QYQTQD3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1033,,,,,,,,,
1034,,,,,,,,,
1035,,,,,,,,,
1036,,,,,,,,,
1037,,,,,,,,,
1038,,,,,,,,,
1039,,,,,,,,,
1040,,,,,,,,,
1041,,,,,,,,,
1042,,,,,,,,,
1043,,,,,,,,,
1044,,,,,,,,,
1045,"Urbanears Plattan 2 Bluetooth On-Ear Headphone, Indigo (04092112)",,,"[{'info': 'Product Dimensions', 'value': '2.9 x 5.85 x 5.8 inches'}, {'info': 'Item Weight', 'value': '5.6 ounces'}, {'info': 'ASIN', 'value': 'B07711SD5R'}, {'info': 'Item model number', 'value': '1002582'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 691 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,227 in On-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 24, 2017'}, {'info': 'Manufacturer', 'value': 'Zound Industries'}, {'info': 'Country of Origin', 'value': 'China'}]",,,,,/Urbanears-Plattan-Bluetooth-Headphone-04092112/product-reviews/B07711SD5R/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1046,,,,,,,,,
1047,,,,,,,,,
1048,BCMASTER Bluetooth 5 Headphones with Built-in Mic,,,"[{'info': 'Package Dimensions', 'value': '3.78 x 2.99 x 1.97 inches'}, {'info': 'Item Weight', 'value': '4.6 ounces'}, {'info': 'ASIN', 'value': 'B08TWV9SSF'}, {'info': 'Item model number', 'value': 'BC-T03B'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 25, 2021'}, {'info': 'Manufacturer', 'value': 'BCMASTER'}, {'info': 'Language', 'value': 'English, German'}]",,,,,
1049,,,,,,,,,
1050,,,,,,,,,
1051,,,,,,,,,
1052,,,,,,,,,
1053,,,,,,,,,
1054,,,,,,,,,
1055,"Bluetooth Headphones, OneOdio A11 Wireless Over Ear Headphones with Bass Up EQ Mode HiFi Stereo Sound CVC8.0 Microphone Headphones Compatible for Travel, Home Office Foldable Comfortable",,,"[{'info': 'Product Dimensions', 'value': '7.87 x 7.87 x 2.76 inches'}, {'info': 'Item Weight', 'value': '14.9 ounces'}, {'info': 'ASIN', 'value': 'B085M31H37'}, {'info': 'Item model number', 'value': 'A11'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 368 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#404 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 22, 2021'}, {'info': 'Manufacturer', 'value': 'OneOdio'}]",DIRONE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3RJJJRIEAYNLE&isAmazonFulfilled=1,,,/Bluetooth-Headphones-Microphone-Compatible-Comfortable/product-reviews/B085M31H37/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1056,,,,,,,,,
1057,,,,,,,,,
1058,,,,,,,,,
1059,,,,,,,,,
1060,,,,,,,,,
1061,,,,,,,,,
1062,,,,,,,,,
1063,,,,,,,,,
1064,,,,,,,,,
1065,,,,,,,,,
1066,,,,,,,,,
1067,,,,,,,,,
1068,,,,,,,,,
1069,,,,,,,,,
1070,,,,,,,,,
1071,,,,,,,,,
1072,Bluetooth Mini Earphone,,,"[{'info': 'Package Dimensions', 'value': '4.06 x 4.02 x 1.65 inches'}, {'info': 'Item Weight', 'value': '5.3 ounces'}, {'info': 'ASIN', 'value': 'B08RBZXXJQ'}, {'info': 'Item model number', 'value': '19-90056'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Date First Available', 'value': 'March 6, 2021'}, {'info': 'Manufacturer', 'value': 'AMAZKER'}]",,,,,
1073,,,,,,,,,
1074,,,,,,,,,
1075,,,,,,,,,
1076,,,,,,,,,
1077,AIRY True Wireless - Silver White - Kabelloser Bluetooth in-Ear Kopfhörer,,,"[{'info': 'Product Dimensions', 'value': '0.87 x 0.75 x 1.54 inches'}, {'info': 'Item Weight', 'value': '5.1 ounces'}, {'info': 'ASIN', 'value': 'B08PFZ9YP5'}, {'info': 'Item model number', 'value': 'Airy True Wireless'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Date First Available', 'value': 'April 16, 2021'}, {'info': 'Manufacturer', 'value': 'Gortheous'}]",,,,,
1078,,,,,,,,,
1079,,,,,,,,,
1080,,,,,,,,,
1081,,,,,,,,,
1082,,,,,,,,,
1083,Philips 2236 Stereo Headphones for Transcription (LFH2236/00),,,"[{'info': 'Product Dimensions', 'value': '5.31 x 6.69 x 1.97 inches'}, {'info': 'Item Weight', 'value': '2.65 ounces'}, {'info': 'Manufacturer', 'value': 'Philips Speech Processing, a division of Philips Electronics North America Corporation'}, {'info': 'ASIN', 'value': 'B001EOSZT4'}, {'info': 'Item model number', 'value': 'LFH2236/00'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.1 out of 5 stars 76 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.1 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#3,600 in On-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'February 12, 2009'}]",,,,,/Philips-Headphones-Transcription-LFH2236-00/product-reviews/B001EOSZT4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1084,"Bluetooth Headphones, Magnetic Earphones,Bluetooth 5.0 Headphones with HiFi Sound,Noise Cancelling,Secure Fit Sports Headset for Gym, Running and Workout",,,"[{'info': 'Package Dimensions', 'value': '4.06 x 3.74 x 1.5 inches'}, {'info': 'Item Weight', 'value': '4.7 ounces'}, {'info': 'ASIN', 'value': 'B07XGFN4B6'}, {'info': 'Item model number', 'value': 'BE1028'}, {'info': 'Date First Available', 'value': 'October 31, 2020'}, {'info': 'Manufacturer', 'value': 'NUATE'}]",,,,,
1085,,,,,,,,,
1086,,,,,,,,,
1087,,,,,,,,,
1088,,,,,,,,,
1089,,,,,,,,,
1090,,,,,,,,,
