,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
1164,"Jumper Microsoft Laptop with Office 365 Personal for 1 Year, 13.3-inch FHD (1920 x 1080) IPS Display, 4GB RAM 64GB ROM, Windows 10 Laptop, Traditional Laptop Computers (WhiteGold)","[{'info': 'Brand', 'value': '\u200eJumper'}, {'info': 'Item model number', 'value': '\u200eEZbook S5'}, {'info': 'Hardware Platform', 'value': '\u200ePC'}, {'info': 'Operating System', 'value': '\u200eWindows 10'}, {'info': 'Item Weight', 'value': '\u200e2.75 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e12.91 x 8.46 x 0.59 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e12.91 x 8.46 x 0.59 inches'}, {'info': 'Color', 'value': '\u200eWhiteGold'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e4'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Flash Memory Size', 'value': '\u200e256'}, {'info': 'Hard Drive Interface', 'value': '\u200eATA-2'}, {'info': 'Voltage', 'value': '\u200e12 Volts'}, {'info': 'Batteries', 'value': '\u200e2 Lithium Polymer batteries required. (included)'}]","[{'info': 'Standing screen display size', 'value': '\u200e14'}, {'info': 'Max Screen Resolution', 'value': '\u200e1920 x 1080 Lines Per Inch'}, {'info': 'Processor', 'value': '\u200e2.4 GHz celeron_n3350'}, {'info': 'RAM', 'value': '\u200e8 GB DDR3L'}, {'info': 'Hard Drive', 'value': '\u200e64 GB SSD'}, {'info': 'Graphics Coprocessor', 'value': '\u200eIntel 500 Core'}, {'info': 'Chipset Brand', 'value': '\u200eIntel'}, {'info': 'Card Description', 'value': '\u200eIntegrated'}, {'info': 'Wireless Type', 'value': '\u200e802.11ac'}, {'info': 'Number of USB 2.0 Ports', 'value': '\u200e1'}, {'info': 'Average Battery Life (in hours)', 'value': '\u200e12 Hours'}]","[{'info': 'ASIN', 'value': 'B0899TYX9C'}, {'info': 'Date First Available', 'value': 'February 2, 2021'}]",,,,,
1165,,,,,,,,,
1166,Intel Xeon E5-2620 V3 SR207 6-Core 2.4GHz 15MB LGA 2011-3 Processor (Renewed),,,,,,,,
1167,,,,,,,,,
1168,G.SKILL 16GB (2 x 8GB) Ripjaws V Series DDR4 PC4-28800 3600MHz for Intel Z170 Platform Desktop Memory Model F4-3600C16D-16GVK,,,"[{'info': 'Product Dimensions', 'value': '3.94 x 1.97 x 0.79 inches'}, {'info': 'Item Weight', 'value': '1.48 ounces'}, {'info': 'Manufacturer', 'value': 'G.Skill'}, {'info': 'ASIN', 'value': 'B0199STG76'}, {'info': 'Item model number', 'value': 'F4-3600C16D-16GVK'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 113 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#899 in Computer Memory'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 11, 2016'}]",T3Wares,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1O63NEWOAZXWR&isAmazonFulfilled=1,,,/G-SKILL-Ripjaws-PC4-28800-Platform-F4-3600C16D-16GVK/product-reviews/B0199STG76/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1169,,,,,,,,,
1170,,,,,,,,,
1171,,,,,,,,,
1172,Intel Core 2 Quad Q8300 Processor 2.5 GHz 4 MB Cache Socket LGA775,,,"[{'info': 'Product Dimensions', 'value': '5.65 x 5 x 3.25 inches'}, {'info': 'Item Weight', 'value': '13 ounces'}, {'info': 'ASIN', 'value': 'B001GMGN1G'}, {'info': 'Item model number', 'value': 'BX80580Q8300'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 60 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,547 in Computer CPU Processors'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'September 29, 2008'}, {'info': 'Manufacturer', 'value': 'Intel'}]",,,,,/Intel-Q8300-Processor-Socket-LGA775/product-reviews/B001GMGN1G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1173,,,,,,,,,
1174,,,,,,,,,
1175,,,,,,,,,
1176,,,,,,,,,
1177,,,,,,,,,
1178,,,,,,,,,
1179,,,,,,,,,
1180,,,,,,,,,
1181,,,,,,,,,
1182,,,,,,,,,
1183,,,,,,,,,
1184,,,,,,,,,
1185,,,,,,,,,
1186,"Huawei Tablette Android 32Go M3 10.1"" Lite WiFi Blanc","[{'info': 'Brand', 'value': '\u200eHUAWEI'}, {'info': 'Item model number', 'value': '\u200e53018819'}, {'info': 'Item Weight', 'value': '\u200e1.01 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e9.45 x 0.28 x 6.81 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e9.45 x 0.28 x 6.81 inches'}, {'info': 'Processor Count', 'value': '\u200e8'}, {'info': 'Computer Memory Type', 'value': '\u200eSDRAM'}, {'info': 'Flash Memory Size', 'value': '\u200e32'}, {'info': 'Batteries', 'value': '\u200e1 Lithium ion batteries required. (included)'}]","[{'info': 'Standing screen display size', 'value': '\u200e10.1 Inches'}, {'info': 'RAM', 'value': '\u200e3 GB'}, {'info': 'Wireless Type', 'value': '\u200e802.11a/b/g/n'}, {'info': 'Number of USB 2.0 Ports', 'value': '\u200e1'}]","[{'info': 'ASIN', 'value': 'B06XWZRRMS'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 872 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Date First Available', 'value': 'September 17, 2018'}]",,,,,
1187,,,,,,,,,
1188,,,,,,,,,
1189,,,,,,,,,
1190,INTEL BX80684E2174G E-2174g Processor 8m Cache 3.8ghz Fc-lga14c Mm977244,"[{'info': 'Brand', 'value': '\u200eIntel'}, {'info': 'Series', 'value': '\u200e6FZ862'}, {'info': 'Item model number', 'value': '\u200eBX80684E2174G'}, {'info': 'Item Weight', 'value': '\u200e9.9 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e1.48 x 1.48 x 5.5 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e1.48 x 1.48 x 5.5 inches'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e4'}, {'info': 'Manufacturer', 'value': '\u200eIntel'}, {'info': 'ASIN', 'value': '\u200eB07KNNJJPS'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eMarch 27, 2019'}]","[{'info': 'Processor', 'value': '\u200e3.8 GHz'}, {'info': 'Memory Speed', 'value': '\u200e3800 MHz'}]","[{'info': 'Best Sellers Rank', 'value': '#2,400 in Computer CPU Processors'}]",,,,,
1191,,,,,,,,,
1192,,,,,,,,,
1193,,,,,,,,,
1194,,,,,,,,,
1195,,,,,,,,,
1196,"Guidit iPhone Charger MFi Certified Lightning Cable 5 Pack (3/3/6/6/10FT) Nylon Braided USB Charging Cable,Data Transfer Cord,Compatible with iPhone 11/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S/iPad",,,"[{'info': 'Item Weight', 'value': '26.4 pounds'}, {'info': 'ASIN', 'value': 'B07V6J3P8G'}, {'info': 'Item model number', 'value': '20191265-a'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'RAM', 'value': '8 GB'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Mouse, Keyboard, Buttons'}, {'info': 'Manufacturer', 'value': 'Guidit'}, {'info': 'Date First Available', 'value': 'September 5, 2020'}]",,,,,
1197,,,,,,,,,
1198,,,,,,,,,
1199,,,,,,,,,
1200,,,,,,,,,
1201,,,,,,,,,
1202,,,,,,,,,
1203,AMD A4-7300 APU Dual Core Radeon CPU Processor HD8470D Graphics FM2 3800Mhz 65W 1MB (AD7300OKHLBOX),,"[{'info': 'Manufacturer', 'value': '\u200eAMD'}, {'info': 'Brand', 'value': '\u200eAMD'}, {'info': 'Item Weight', 'value': '\u200e8.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e23.35 x 16.14 x 5.91 inches'}, {'info': 'Item model number', 'value': '\u200eAD7300OKHLBOX'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Manufacturer Part Number', 'value': '\u200eAD7300OKHLBOX'}]","[{'info': 'ASIN', 'value': 'B00MU00HGK'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 187 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#455 in Computer CPU Processors'}, {'info': 'Date First Available', 'value': 'September 1, 2014'}]",,,,,/AMD-A4-7300-Processor-Graphics-AD7300OKHLBOX/product-reviews/B00MU00HGK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1204,,,,,,,,,
1205,,,,,,,,,
1206,,,,,,,,,
1207,"Logitech MX518 Gaming-Grade Optical Mouse PC Mouse, PC/Mac, 2 Ways",,,,Green St. Sales,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2Q31ZHSRJJP6C&isAmazonFulfilled=1,,,/Logitech-MX518-Gaming-Grade-Optical-Mouse/product-reviews/B07NDVF9V7?reviewerType=all_reviews
1208,,,,,,,,,
1209,,,,,,,,,
1210,,,,,,,,,
1211,,,,,,,,,
1212,,,,,,,,,
1213,,,,,,,,,
1214,,,,,,,,,
1215,Mutoh VJ-1638 / VJ-1638W Main Board-DG-43310,,,"[{'info': 'ASIN', 'value': 'B07QT7TPYM'}, {'info': 'Date First Available', 'value': 'June 21, 2016'}, {'info': 'Manufacturer', 'value': 'JK MUTOH'}]",WholesaleSignShop,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1KMMC8TW8NWZE,,,
1216,,,,,,,,,
1217,,,,,,,,,
1218,,,,,,,,,
1219,,,,,,,,,
1220,,,,,,,,,
1221,,,,,,,,,
1222,,,,,,,,,
1223,,,,,,,,,
1224,"Jumper Microsoft Laptop with Office 365 Personal for 1 Year, 13.3-inch FHD (1920 x 1080) IPS Display, 4GB RAM 64GB ROM, Windows 10 Laptop, Traditional Laptop Computers (WhiteGold)","[{'info': 'Brand', 'value': '\u200eJumper'}, {'info': 'Item model number', 'value': '\u200eEZbook S5'}, {'info': 'Hardware Platform', 'value': '\u200ePC'}, {'info': 'Operating System', 'value': '\u200eWindows 10'}, {'info': 'Item Weight', 'value': '\u200e2.75 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e12.91 x 8.46 x 0.59 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e12.91 x 8.46 x 0.59 inches'}, {'info': 'Color', 'value': '\u200eWhiteGold'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e4'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Flash Memory Size', 'value': '\u200e256'}, {'info': 'Hard Drive Interface', 'value': '\u200eATA-2'}, {'info': 'Voltage', 'value': '\u200e12 Volts'}, {'info': 'Batteries', 'value': '\u200e2 Lithium Polymer batteries required. (included)'}]","[{'info': 'Standing screen display size', 'value': '\u200e14'}, {'info': 'Max Screen Resolution', 'value': '\u200e1920 x 1080 Lines Per Inch'}, {'info': 'Processor', 'value': '\u200e2.4 GHz celeron_n3350'}, {'info': 'RAM', 'value': '\u200e8 GB DDR3L'}, {'info': 'Hard Drive', 'value': '\u200e64 GB SSD'}, {'info': 'Graphics Coprocessor', 'value': '\u200eIntel 500 Core'}, {'info': 'Chipset Brand', 'value': '\u200eIntel'}, {'info': 'Card Description', 'value': '\u200eIntegrated'}, {'info': 'Wireless Type', 'value': '\u200e802.11ac'}, {'info': 'Number of USB 2.0 Ports', 'value': '\u200e1'}, {'info': 'Average Battery Life (in hours)', 'value': '\u200e12 Hours'}]","[{'info': 'ASIN', 'value': 'B0899TYX9C'}, {'info': 'Date First Available', 'value': 'February 2, 2021'}]",,,,,
1225,,,,,,,,,
1226,,,,,,,,,
1227,,,,,,,,,
1228,,,,,,,,,
1229,"Intel NUC NUC8i5BEH Mini PC, NUC8 i5 Tall with 8GB DDR4 Ram, Kingston 256GB PCIe SSD, Intel Core i5-8259U Upto 3.8GHz, Windows 10 Home, WiFi, 4k Support, Dual Monitor Capable (8GB Ram + 256GB SSD)","[{'info': 'Brand', 'value': '\u200eGEEK+'}, {'info': 'Series', 'value': '\u200e8GB Ram+256GB SSD'}, {'info': 'Item model number', 'value': '\u200e8GB+256GB'}, {'info': 'Hardware Platform', 'value': '\u200ePC'}, {'info': 'Operating System', 'value': '\u200eWindows 10 Home'}, {'info': 'Item Weight', 'value': '\u200e2.5 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e4.5 x 4.5 x 2 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e4.5 x 4.5 x 2 inches'}, {'info': 'Color', 'value': '\u200eBlack'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e4'}, {'info': 'Computer Memory Type', 'value': '\u200eGDDR4'}, {'info': 'Hard Drive Interface', 'value': '\u200eSolid State'}]","[{'info': 'Processor', 'value': '\u200e2.3 GHz core_i5'}, {'info': 'RAM', 'value': '\u200e8 GB DDR4'}, {'info': 'Hard Drive', 'value': '\u200e256 GB SSD'}, {'info': 'Graphics Coprocessor', 'value': '\u200eIntel Iris Plus Graphics 655'}, {'info': 'Card Description', 'value': '\u200eIntegrated'}, {'info': 'Wireless Type', 'value': '\u200e5 GHz Radio Frequency, 802.11ab'}]","[{'info': 'ASIN', 'value': 'B08NC3YSPB'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 128 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#7,871 in Computers & Accessories ( See Top 100 in Computers & Accessories ) #174 in Mini Computers'}, {'info': 'Date First Available', 'value': 'February 20, 2021'}]",GEEK+ Computer Mall,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A27TLZ5W3XAQXC&isAmazonFulfilled=1,,,/NUC8i5BEH-8GB-256GB-i5-8259U-Bluetooth/product-reviews/B08NC3YSPB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1230,,,,,,,,,
1231,,,,,,,,,
1232,,,,,,,,,
1233,,,,,,,,,
1234,,,,,,,,,
1235,,,,,,,,,
1236,,,,,,,,,
1237,Dynatron A26 2U Active Aluminum Heatsink with Heatpipe Embedded for AMD EPYC Socket SP3,,,"[{'info': 'Product Dimensions', 'value': '4.69 x 3.11 x 2.56 inches'}, {'info': 'Item Weight', 'value': '1 pounds'}, {'info': 'Manufacturer', 'value': 'Dynatron'}, {'info': 'ASIN', 'value': 'B076W9MLC8'}, {'info': 'Item model number', 'value': 'A 2646'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 12 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#233 in Heatsinks'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 26, 2017'}]",,,,,/Dynatron-A26-Aluminum-Heatsink-Heatpipe/product-reviews/B076W9MLC8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1238,,,,,,,,,
1239,Corsair TM30 Performance Thermal Paste | Ultra-Low Thermal Impedance CPU/GPU | 3 Grams|w/applicator,,,,IPC-STORE✅,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A284PRV19Y1MTF&isAmazonFulfilled=1,,,/Performance-Ultra-Low-Impedance-Heatsink-Compound/product-reviews/B07KQ1T158?reviewerType=all_reviews
1240,,,,,,,,,
1241,"Intel Boxed Core i7-6800K Processor (15M Cache, up to 3.60 GHz) FCLGA2011-3 (BX80671I76800K)","[{'info': 'Brand', 'value': '\u200eIntel'}, {'info': 'Item model number', 'value': '\u200eBX80671I76800K'}, {'info': 'Item Weight', 'value': '\u200e6.4 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e4.48 x 4.01 x 3.19 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e4.48 x 4.01 x 3.19 inches'}, {'info': 'Color', 'value': '\u200eGray'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e6'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Voltage', 'value': '\u200e240 Volts'}, {'info': 'Manufacturer', 'value': '\u200eIntel'}, {'info': 'ASIN', 'value': '\u200eB01FJLA8NI'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eOctober 6, 2017'}]","[{'info': 'Processor', 'value': '\u200e3.4 GHz core_i7'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 171 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#385 in Computer CPU Processors'}]",Mega Micro Devices Inc.,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1AM293OQ2PVYW,,,/Intel-i7-6800K-Processor-FCLGA2011-3-BX80671I76800K/product-reviews/B01FJLA8NI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1242,,,,,,,,,
1243,,,,,,,,,
1244,,,,,,,,,
1245,,,,,,,,,
1246,,,,,,,,,
1247,,,,,,,,,
1248,,,,,,,,,
1249,,,,,,,,,
1250,,,,,,,,,
1251,,,,,,,,,
1252,,,,,,,,,
1253,,,,,,,,,
1254,,,,,,,,,
1255,,,,,,,,,
1256,,,,,,,,,
1257,"Asus Prime B365M-A LGA-1151 Support 9th/8th Gen Intel Processor with Aura Sync RGB Header, DDR4 2666MHz, M.2 Support, HDMI, SATA 6Gbps mATX Motherboard","[{'info': 'Brand', 'value': '\u200eASUS'}, {'info': 'Series', 'value': '\u200ePRIME B365M-A'}, {'info': 'Item model number', 'value': '\u200ePRIME B365M-A'}, {'info': 'Item Weight', 'value': '\u200e1.5 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e9.6 x 8.6 x 1.5 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e9.6 x 8.6 x 1.5 inches'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eAsus'}, {'info': 'ASIN', 'value': '\u200eB07Q29M7Z8'}, {'info': 'Date First Available', 'value': '\u200eJuly 1, 2019'}]","[{'info': 'Processor', 'value': '\u200e2666 MHz'}, {'info': 'RAM', 'value': '\u200e64 GB DDR4'}, {'info': 'Memory Speed', 'value': '\u200e2666 MHz'}, {'info': 'Wireless Type', 'value': '\u200e801.11ac'}, {'info': 'Number of USB 2.0 Ports', 'value': '\u200e1'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 863 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#40 in Computer Motherboards'}]",,,,,/Equipped-Socket-Motherboard-PRIME-MicroATX/product-reviews/B07Q29M7Z8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1258,,,,,,,,,
1259,,,,,,,,,
1260,,,,,,,,,
1261,,,,,,,,,
1262,,,,,,,,,
1263,,,,,,,,,
1264,,,,,,,,,
1265,,,,,,,,,
1266,,,,,,,,,
1267,,,,,,,,,
1268,,,,,,,,,
1269,,,,,,,,,
1270,,,,,,,,,
1271,,,,,,,,,
1272,,,,,,,,,
1273,,,,,,,,,
1274,,,,,,,,,
1275,,,,,,,,,
1276,,,,,,,,,
1277,,,,,,,,,
1278,,,,,,,,,
1279,,,,,,,,,
1280,,,,,,,,,
1281,,,,,,,,,
1282,,,,,,,,,
1283,,,,,,,,,
1284,"Jumper Microsoft Laptop with Office 365 Personal for 1 Year, 13.3-inch FHD (1920 x 1080) IPS Display, 4GB RAM 64GB ROM, Windows 10 Laptop, Traditional Laptop Computers (WhiteGold)",,,,,,,,
1285,,,,,,,,,
1286,,,,,,,,,
1287,,,,,,,,,
1288,,,,,,,,,
1289,,,,,,,,,
1290,,,,,,,,,
1291,,,,,,,,,
1292,,,,,,,,,
1293,,,,,,,,,
1294,,,,,,,,,
1295,,,,,,,,,
1296,,,,,,,,,
1297,,,,,,,,,
1298,,,,,,,,,
